millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
2209831, 1,28.30453,27532,28.98181,29.91400,711.31598,26.90549,27547,32.24685,54.60200,709.97900,-1009.27730, 43.45703, 24.90234, -0.32824, 4.27481, -3.80153, 50.40000, 3.15000, 55.65000, 33.06158, 87,4.36710,0.08235,0.00883,0,20, 
2211578, 0,28.30548,27531,28.97626,30.00000,711.40582,26.90580,27547,32.24688,54.42300,709.88916,-975.09760, 54.19921, 22.94922, 1.91603, 0.83206, 2.51145, 49.35000, -3.60000, 56.85000, 33.06158, 87,4.36073,0.08223,0.00882,0,20, 
2213324, 0,28.30611,27531,28.98757,30.00000,711.49567,26.90329,27546,32.30455,55.85000,709.97900,-983.88666, 55.17578, 16.11328, -2.11450, 3.23664, -0.82443, 50.85000, -3.60000, 55.35000, 33.06158, 87,4.35438,0.08211,0.00880,0,20, 
2215071, 0,28.30611,27531,28.98757,29.93500,711.40582,26.90078,27546,32.41439,56.11300,710.06622,-1000.97650, 44.43359, 23.92578, -1.94656, 2.48092, -1.41221, 49.80000, -4.35000, 56.10000, 33.34912, 87,4.36989,0.08240,0.00883,0,20, 
2216817, 0,28.30580,27532,28.98754,29.82800,711.40582,26.90016,27546,32.49551,56.88100,709.97900,-985.35150, 60.05859, 35.64453, 1.56489, -0.12977, 0.65649, 49.35000, -2.85000, 55.65000, 32.77404, 87,4.36352,0.08228,0.00882,0,20, 
2218563, 0,28.30580,27532,28.99317,29.91400,711.49567,26.89953,27547,32.56505,57.19500,709.97900,-1000.97650, 40.03906, 37.59766, -0.30534, 4.41985, -0.97710, 47.40000, -2.25000, 55.20000, 33.10950, 87,4.35715,0.08216,0.00881,0,20, 
2220308, 2,28.30548,27531,29.00439,29.91400,711.49567,26.89828,27546,32.57654,57.31300,710.06622,-982.91010, 50.29296, 48.33984, -1.64122, 4.05344, -0.32824, 48.60000, -5.40000, 55.35000, 32.91781, 87,4.35081,0.08204,0.00880,0,20, 
2222053, 0,28.30706,27531,28.99890,29.85000,711.40582,26.89765,27545,32.60549,57.31300,710.06622,-1023.92570, 23.43750, 23.92578, -1.93893, 4.17557, -3.55725, 46.80000, -4.35000, 55.35000, 33.06158, 87,4.36626,0.08233,0.00883,0,20, 
2223809, 0,28.30737,27531,29.01018,29.80700,711.40582,26.90172,27545,32.61167,55.36600,709.97900,-985.83978, 42.96875, 44.43359, 3.22901, 1.45802, -0.87023, 47.70000, -4.20000, 55.50000, 33.10950, 87,4.35989,0.08221,0.00881,0,20, 
2225555, 0,28.30895,27530,29.01031,29.87100,711.58289,26.90705,27547,33.27525,53.47800,709.88916,-1003.90620, 39.06250, 20.99609, -2.06870, 2.35878, -2.24427, 47.85000, -4.65000, 54.90000, 33.06158, 87,4.35354,0.08209,0.00880,0,20, 
2227303, 0,28.30990,27529,29.02727,29.74300,711.58289,26.90800,27548,34.42230,52.10400,709.79932,-994.14056, 48.82812, 36.13281, 0.85496, -3.03817, 0.03817, 47.55000, -4.35000, 55.65000, 33.10950, 87,4.36904,0.08239,0.00883,0,21, 
2229048, 0,28.31274,27530,29.05003,29.78600,711.58289,26.90925,27549,35.70248,52.16900,709.79932,-1013.18350, 46.38671, 38.08594, -3.58015, 2.48855, -0.09160, 47.85000, -4.35000, 53.55000, 33.10950, 87,4.36266,0.08226,0.00882,0,24, 
2230796, 0,28.31559,27530,29.09530,29.76500,711.49567,26.91302,27549,36.59992,51.36300,709.79932,-987.79291, 30.76172, 37.10938, -0.96947, 5.37405, -0.37405, 48.45000, -3.75000, 55.50000, 32.82197, 87,4.35631,0.08214,0.00881,0,30, 
2232539, 0,28.31875,27531,29.15751,29.57500,711.40582,26.91678,27548,37.57449,50.30600,709.79932,-1017.57810, 50.78125, 37.10938, 1.94656, 0.10687, 0.25191, 47.85000, -5.40000, 54.90000, 33.10950, 87,4.37183,0.08244,0.00884,0,39, 
2234287, 0,28.32254,27530,29.21980,29.45000,711.49567,26.92148,27549,38.49490,48.85700,709.70947,-987.30463, 32.22656, 25.39062, 1.09160, 1.00763, 2.17557, 48.30000, -4.65000, 55.35000, 33.06158, 87,4.36545,0.08232,0.00883,0,53, 
2236032, 0,28.32791,27530,29.29353,29.12100,711.58289,26.92807,27549,39.71225,46.95700,709.70947,-993.16400, 27.83203, 35.15625, 1.35115, 1.93893, 1.06870, 46.95000, -4.95000, 54.75000, 32.77404, 87,4.35909,0.08220,0.00881,0,74, 
2237812, 0,28.33297,27530,29.41241,28.94000,711.49567,26.93121,27550,41.14671,46.48500,709.70947,-996.58197, 42.48046, 29.78515, -0.80153, 4.44275, 0.29008, 48.00000, -6.00000, 56.25000, 33.06158, 87,4.35260,0.08207,0.00880,0,98, 
2239560, 0,28.33865,27531,29.56534,28.76000,711.40582,26.93309,27550,42.22922,46.69300,709.62231,-987.79291, 85.44921, 22.94922, -2.01527, 3.57252, -1.87023, 47.85000, -2.40000, 55.65000, 33.15742, 87,4.36811,0.08237,0.00883,0,131, 
2241303, 0,28.34371,27531,29.71837,28.80000,711.40582,26.94093,27551,43.42508,45.61800,709.62231,-1008.30070, 47.36328, 42.48046, -1.90840, 3.32824, -1.54962, 46.80000, -4.35000, 55.65000, 33.06158, 87,4.36173,0.08225,0.00882,0,167, 
2243051, 0,28.34750,27531,29.88278,28.62200,711.31598,26.94846,27550,44.70452,45.22100,709.62231,-993.16400, 31.25000, 32.22656, 0.54962, -0.21374, 0.61069, 48.30000, -3.60000, 56.10000, 32.96574, 87,4.35538,0.08213,0.00880,0,210, 
2244796, 0,28.35224,27531,30.04747,28.60300,711.40582,26.95849,27552,45.60328,44.63900,709.62231,-986.81635, 47.85156, 37.10938, -2.51908, 2.36641, -1.48855, 48.00000, -4.20000, 55.20000, 32.96574, 87,4.37088,0.08242,0.00884,0,255, 
2246544, 0,28.35603,27532,30.20091,28.44700,711.31598,26.96947,27552,46.56378,44.11800,709.62231,-1009.76560, 42.96875, 32.22656, -0.36641, 2.71756, -1.20611, 48.00000, -4.20000, 54.45000, 32.96574, 87,4.36450,0.08230,0.00882,0,304, 
2248289, 0,28.35951,27532,30.37723,28.50500,711.40582,26.97762,27552,47.13521,44.44800,709.44263,-989.25775, 49.80468, 30.27344, -3.07634, 2.15267, -1.73282, 49.20000, -4.50000, 54.45000, 33.10950, 87,4.35814,0.08218,0.00881,0,354, 
2250037, 1,28.36172,27532,30.53089,28.72100,711.31598,26.98014,27552,46.98957,46.58900,709.53247,-1006.34760, 63.96484, 23.92578, -2.15267, 4.53435, -1.63359, 48.60000, -3.15000, 55.35000, 32.96574, 87,4.35180,0.08206,0.00880,0,405, 
2251782, 0,28.36425,27532,30.67905,28.60300,711.31598,26.97982,27552,45.71918,48.48700,709.53247,-1002.44130, 45.41015, 27.83203, -0.49618, 0.25954, 0.54962, 49.35000, -3.15000, 53.55000, 33.10950, 87,4.36728,0.08235,0.00883,0,453, 
2253530, 0,28.36614,27533,30.81022,28.54400,711.22614,26.98296,27552,44.26470,49.43900,709.53247,-1007.81240, 38.08594, 3.41797, 2.37405, 1.51908, -0.92366, 48.75000, -3.75000, 53.40000, 32.96574, 87,4.36091,0.08223,0.00882,0,499, 
2255276, 1,28.36519,27534,30.92984,28.68100,711.13629,26.98954,27552,43.13273,48.85700,709.53247,-1001.95310, 44.43359, 25.39062, -1.54198, 0.44275, 3.16794, 47.70000, -3.00000, 53.70000, 33.10950, 87,4.35457,0.08211,0.00880,0,540, 
2257020, 0,28.36235,27534,31.02657,28.66100,711.22614,26.99676,27551,42.46494,48.37400,709.53247,-996.09369, 44.43359, 33.69141, -1.60305, 3.12977, -1.72519, 50.10000, -3.90000, 53.55000, 33.06158, 84,4.21937,0.07956,0.00868,0,574, 
2258768, 0,28.36045,27533,31.10060,28.74000,711.31598,27.00335,27551,42.20021,48.60000,709.62231,-980.95697, 74.70703, 40.03906, 1.62595, 2.01527, 1.74809, 48.45000, -3.00000, 53.40000, 32.91781, 84,4.21322,0.07945,0.00867,0,604, 
2260513, 0,28.35982,27533,31.14052,28.78000,711.22614,27.00428,27552,41.67062,49.76400,709.62231,-1005.37100, 19.04297, 37.10938, -3.95420, 1.08397, -0.92366, 49.95000, -4.20000, 53.40000, 32.91781, 84,4.20707,0.07933,0.00866,0,625, 
2262261, 0,28.36077,27533,31.19201,28.80000,711.31598,27.00522,27551,40.83650,50.73600,709.62231,-1004.88280, 16.11328, 18.06641, 3.09924, 0.28244, -0.96183, 47.85000, -3.15000, 53.55000, 33.25327, 84,4.20095,0.07922,0.00864,0,641, 
2264006, 0,28.36077,27533,31.21486,28.74000,711.22614,27.00867,27550,40.14085,50.52000,709.70947,-1000.97650, 80.56640, 25.87890, -2.38168, 3.29771, -0.57252, 48.60000, -2.40000, 53.85000, 33.15742, 83,4.16570,0.07855,0.00862,0,649, 
2265754, 2,28.36172,27534,31.24352,28.72100,711.22614,27.01463,27551,39.73988,49.73400,709.62231,-987.30463, 48.82812, 36.13281, 1.03053, 3.54198, -2.26718, 48.75000, -6.45000, 53.70000, 32.72612, 83,4.15963,0.07844,0.00861,0,649, 
2267499, 1,28.36235,27533,31.28359,28.74000,711.22614,27.01840,27552,39.57626,48.85700,709.53247,-978.02728, 36.62109, 24.90234, 0.74046, 0.37405, -0.36641, 50.25000, -3.75000, 52.95000, 33.30119, 83,4.15356,0.07832,0.00860,0,644, 
2269247, 0,28.36330,27534,31.31226,28.80000,711.13629,27.02185,27552,39.56450,48.71400,709.53247,-991.21088, 50.29296, 26.36719, -1.19084, 1.85496, 0.99237, 49.05000, -2.40000, 53.10000, 33.06158, 82,4.11814,0.07765,0.00858,0,631, 
2270992, 0,28.36361,27534,31.33516,28.90000,711.13629,27.02404,27551,39.61331,49.08800,709.53247,-991.69916, 35.15625, 32.22656, -1.12977, 3.27481, -0.38931, 49.50000, -4.95000, 54.75000, 33.10950, 82,4.11213,0.07754,0.00856,0,611, 
2272738, 0,28.36298,27534,31.36370,28.96000,711.13629,27.02342,27551,39.41296,50.42800,709.53247,-995.60541, 53.71093, 22.94922, 2.61069, -0.12977, 0.27481, 49.05000, -4.65000, 54.60000, 33.10950, 82,4.10614,0.07743,0.00855,0,586, 
2274483, 0,28.36456,27534,31.38101,29.06000,711.13629,27.02342,27551,38.95868,51.26800,709.53247,-1003.90620, 40.52734, 13.67187, -1.80153, 1.98473, 0.03817, 49.05000, -4.65000, 54.30000, 33.06158, 82,4.10017,0.07732,0.00854,0,554, 
2276229, 0,28.36456,27534,31.39245,28.78000,711.13629,27.02592,27553,38.52405,51.04800,709.44263,-992.67572, 41.99218, 23.92578, -2.48855, 3.82443, 1.76336, 48.60000, -5.10000, 54.30000, 32.82197, 81,4.06457,0.07664,0.00852,0,518, 
2277977, 0,28.36551,27534,31.40969,28.88000,711.13629,27.02812,27552,38.20490,50.95400,709.62231,-1015.62490, 41.01562, 22.94922, 1.61832, -0.80916, 0.67176, 50.25000, -4.95000, 53.70000, 32.91781, 81,4.05865,0.07653,0.00850,0,477, 
2279721, 0,28.36709,27533,31.42701,28.82000,711.22614,27.03251,27551,38.06094,50.67400,709.62231,-1014.64840, 7.81250, 26.85547, 1.72519, 1.93893, 2.83969, 49.20000, -5.25000, 53.40000, 32.96574, 81,4.05273,0.07642,0.00849,0,434, 
2281469, 0,28.36898,27533,31.45007,28.96000,711.22614,27.03502,27551,38.03715,49.97400,709.70947,-991.21088, 31.73828, 21.97265, -2.49618, 3.12214, -2.43511, 49.95000, -3.30000, 54.45000, 33.10950, 81,4.06717,0.07669,0.00852,0,386, 
2283212, 0,28.37056,27533,31.46738,28.92000,711.22614,27.03878,27550,38.10371,49.76400,709.62231,-1017.57810, 67.38281, 28.32031, -1.81679, 1.65649, -1.85496, 48.45000, -4.50000, 53.40000, 33.06158, 81,4.06123,0.07658,0.00851,0,336, 
2284960, 0,28.37214,27533,31.48470,28.92000,711.22614,27.04161,27551,38.07994,49.38000,709.53247,-984.86322, 38.57422, 34.17969, 1.77863, -0.16794, 0.67939, 48.75000, -5.25000, 54.00000, 33.10950, 81,4.05531,0.07647,0.00850,0,286, 
2286705, 0,28.37309,27533,31.49623,28.84000,711.22614,27.04318,27552,38.01996,49.35100,709.53247,-997.55853, 52.24609, 26.36719, 0.65649, 3.74809, -0.23664, 49.35000, -2.40000, 54.60000, 33.06158, 81,4.06975,0.07674,0.00853,0,238, 
2288490, 0,28.37151,27533,31.51327,28.78000,711.22614,27.04255,27551,37.97180,49.14600,709.70947,-1003.90620, 42.48046, 23.92578, -1.15267, 2.25954, -5.53435, 48.00000, -3.75000, 54.00000, 33.06158, 81,4.06369,0.07663,0.00851,0,192, 
2290233, 0,28.37278,27533,31.51338,28.96000,711.22614,27.04380,27550,37.86977,49.82400,709.79932,-987.79291, 37.59766, 36.62109, 0.80916, 0.72519, -2.26718, 49.20000, -5.25000, 52.95000, 32.91781, 81,4.05776,0.07652,0.00850,0,151, 
2291981, 0,28.37309,27534,31.51913,29.10100,711.13629,27.04757,27549,37.63004,50.18500,709.79932,-1004.88280, 38.57422, 25.39062, 1.47328, 0.15267, 0.23664, 49.20000, -4.20000, 55.50000, 33.30119, 81,4.05186,0.07640,0.00849,0,117, 
2293726, 0,28.37341,27535,31.51916,29.08100,711.13629,27.04851,27549,37.36044,50.39800,709.79932,-1008.78900, 49.31640, 15.62500, 0.71756, 1.27481, 0.35878, 49.50000, -4.95000, 54.00000, 32.96574, 80,4.01609,0.07573,0.00847,0,87, 
2295472, 0,28.37404,27534,31.49632,29.20300,711.13629,27.05039,27550,37.05553,51.11100,709.70947,-1008.78900, 44.92187, 31.25000, 3.21374, 0.64122, 3.00763, 49.50000, -4.50000, 52.95000, 33.25327, 80,4.01023,0.07562,0.00845,0,66, 
2297217, 0,28.37246,27535,31.49045,29.10100,711.22614,27.05165,27550,36.75114,51.30000,709.79932,-1003.41790, 23.92578, 27.34375, -3.53435, 2.85496, -0.72519, 50.70000, -4.20000, 55.20000, 33.10950, 80,4.00439,0.07551,0.00844,0,48, 
2298962, 0,28.37278,27534,31.46758,29.16200,711.13629,27.05259,27549,36.44136,51.90900,709.70947,-1011.23040, 41.99218, 18.06641, -0.94656, 0.36641, 1.06107, 49.35000, -3.90000, 53.10000, 33.25327, 79,3.96842,0.07483,0.00842,0,37, 
2300708, 0,28.37278,27534,31.47330,29.16200,711.13629,27.05509,27549,36.26311,51.49000,709.79932,-1005.37100, 67.38281, 19.53125, -3.59542, 1.54962, 0.17557, 48.75000, -4.50000, 52.65000, 33.06158, 79,3.96263,0.07472,0.00841,0,31, 
2302453, 0,28.37404,27534,31.44480,29.24400,711.13629,27.05603,27549,36.13244,51.58600,709.79932,-1004.39450, 46.87500, 27.34375, 2.50382, -0.27481, -1.73282, 49.50000, -3.00000, 53.40000, 33.10950, 80,4.00694,0.07556,0.00845,0,27, 
2304201, 0,28.37626,27534,31.43356,29.14200,711.31598,27.05760,27548,35.92478,51.30000,709.70947,-997.55853, 25.87890, 30.27344, 3.17557, -0.82443, 0.14504, 49.35000, -3.15000, 52.80000, 33.10950, 80,4.00111,0.07545,0.00844,0,26, 
2305944, 0,28.37752,27533,31.41650,29.20300,711.22614,27.06168,27549,35.83029,51.23700,709.79932,-1001.46480, 37.59766, 13.18359, 0.40458, -0.51145, 3.00763, 49.95000, -4.95000, 54.45000, 33.10950, 80,4.01535,0.07572,0.00847,0,26, 
2307692, 0,28.37846,27534,31.41659,29.08100,711.22614,27.06105,27550,35.78872,51.45900,709.79932,-986.81635, 43.45703, 35.64453, 2.16031, 0.03053, 0.39695, 49.20000, -3.75000, 54.45000, 33.10950, 80,4.00949,0.07561,0.00845,0,26, 
2309437, 0,28.37910,27533,31.39948,29.32600,711.22614,27.06262,27550,35.65259,52.00600,709.79932,-1004.39450, 46.38671, 14.64844, -0.15267, 2.22901, -1.09924, 49.95000, -3.00000, 55.20000, 33.10950, 80,4.00365,0.07550,0.00844,0,25, 
2311185, 0,28.37973,27533,31.39381,29.36700,711.22614,27.06231,27549,35.52230,52.26800,709.97900,-1010.74210, 33.20313, 37.10938, 0.14504, -0.18321, -0.12977, 48.45000, -3.75000, 53.70000, 32.77404, 78,3.91746,0.07387,0.00836,0,25, 
2312930, 0,28.38131,27534,31.38252,29.14200,711.13629,27.06450,27548,35.42785,51.77900,709.88916,-986.32806, 54.68750, 27.34375, 0.23664, 1.42748, -0.10687, 49.80000, -5.85000, 53.55000, 33.10950, 78,3.91174,0.07376,0.00835,0,23, 
2314675, 0,28.38131,27534,31.36536,29.24400,711.13629,27.06701,27548,35.43402,51.77900,709.88916,-990.23431, 59.57031, 30.27344, -0.74046, -0.53435, 0.94656, 49.50000, -5.70000, 53.70000, 33.30119, 78,3.90604,0.07365,0.00834,0,22, 
2316423, 0,28.38225,27534,31.35400,29.28500,711.13629,27.06639,27549,35.40438,52.30000,709.97900,-993.16400, 54.68750, 30.76172, -2.77099, 1.22137, -3.76336, 49.20000, -4.20000, 54.00000, 33.10950, 80,4.00037,0.07543,0.00843,0,21, 
2318168, 0,28.38320,27534,31.37124,29.20300,711.22614,27.06701,27548,35.28622,52.46500,709.88916,-979.49213, 40.03906, 30.27344, 0.33588, 0.48092, 2.00000, 49.50000, -3.00000, 54.00000, 33.06158, 80,4.01459,0.07570,0.00846,0,20, 
2319916, 0,28.38415,27533,31.34274,29.18200,711.22614,27.06952,27547,35.25101,52.10400,709.97900,-995.60541, 42.48046, 37.10938, -3.54198, 2.53435, -3.14504, 50.70000, -4.95000, 53.70000, 33.15742, 80,4.00874,0.07559,0.00845,0,20, 
2321660, 0,28.38699,27534,31.33155,29.40800,711.13629,27.07203,27548,35.23354,51.71500,709.88916,-1005.85930, 38.08594, 32.22656, 0.83206, 3.08397, 0.81679, 49.35000, -4.65000, 54.30000, 33.06158, 80,4.00290,0.07548,0.00844,0,20, 
2323408, 0,28.38794,27534,31.32020,29.22300,711.13629,27.07485,27548,35.25154,51.52200,709.88916,-1005.85930, 70.31250, 9.27734, -0.87786, 3.25191, 0.81679, 49.35000, -5.10000, 53.85000, 33.10950, 79,3.96695,0.07480,0.00842,0,20, 
2325151, 0,28.38826,27535,31.31451,29.32600,711.13629,27.07642,27547,35.20444,51.61800,709.88916,-993.16400, 22.46094, 27.83203, 1.23664, 1.21374, 1.18321, 49.35000, -3.90000, 54.60000, 33.06158, 79,3.96115,0.07469,0.00840,0,20, 
2326899, 0,28.38763,27535,31.29730,29.26400,711.22614,27.07705,27548,35.08643,52.07100,709.97900,-1005.37100, 54.68750, 34.17969, 1.06107, 1.64885, 1.06870, 49.80000, -3.60000, 53.55000, 32.82197, 80,4.00545,0.07553,0.00844,0,20, 
2328645, 0,28.38857,27534,31.29739,29.45000,711.13629,27.07611,27547,34.99784,52.59800,710.06622,-1007.32420, 42.96875, 25.87890, 1.16794, -1.41221, -0.74046, 50.70000, -3.30000, 54.75000, 33.10950, 79,3.96948,0.07485,0.00842,0,20, 
2330392, 0,28.38984,27534,31.26892,29.24400,711.13629,27.07705,27546,34.94485,52.43200,709.97900,-993.65228, 47.85156, 35.15625, 1.90840, 1.20611, -2.01527, 49.35000, -3.90000, 52.80000, 33.10950, 79,3.96367,0.07474,0.00841,0,20, 
2332138, 0,28.39016,27534,31.25179,29.34600,711.22614,27.07893,27547,34.89788,52.30000,709.97900,-991.69916, 40.03906, 16.60156, -2.29771, 2.23664, -4.19847, 49.20000, -3.75000, 52.65000, 33.10950, 79,3.95790,0.07463,0.00840,0,20, 
2333883, 0,28.39078,27534,31.25757,29.34600,711.22614,27.08050,27548,34.86857,52.30000,709.88916,-981.93353, 47.36328, 35.15625, -0.45802, 3.04580, -1.91603, 49.80000, -3.15000, 56.10000, 32.91781, 79,3.95213,0.07452,0.00838,0,20, 
2335631, 0,28.38952,27534,31.22317,29.30500,711.22614,27.08364,27548,34.88066,52.20200,709.97900,-1000.97650, 44.43359, 19.04297, -3.09160, 4.61832, -1.17557, 50.10000, -2.85000, 53.10000, 33.06158, 79,3.96620,0.07479,0.00841,0,20, 
2337376, 2,28.39078,27534,31.20614,29.34600,711.13629,27.08458,27548,34.88665,51.90900,709.88916,-992.18744, 41.01562, 29.78515, -0.71756, 3.86260, 1.66412, 49.95000, -4.50000, 53.70000, 32.96574, 79,3.96041,0.07468,0.00840,0,20, 
2339124, 0,28.39205,27534,31.19482,29.30500,711.22614,27.08489,27548,34.89846,51.61800,709.79932,-985.35150, 42.48046, 44.92187, -0.95420, -0.49618, 1.89313, 49.35000, -3.90000, 54.30000, 33.25327, 79,3.95464,0.07457,0.00839,0,20, 
2340869, 0,28.39205,27533,31.18911,29.32600,711.22614,27.08583,27548,34.88676,51.26800,709.88916,-989.25775, 35.15625, 33.20313, -2.06107, 0.22901, -1.09924, 48.75000, -5.25000, 53.40000, 32.96574, 78,3.91849,0.07389,0.00837,0,20, 
2342617, 0,28.39173,27533,31.18337,29.42900,711.22614,27.08583,27548,34.89266,51.87600,709.88916,-1007.32420, 46.87500, 29.29687, -0.27481, 0.48092, -0.93130, 48.75000, -3.75000, 54.45000, 32.91781, 78,3.91278,0.07378,0.00835,0,20, 
2344359, 0,28.39110,27533,31.15475,29.34600,711.22614,27.08552,27548,34.79835,52.36600,709.88916,-996.09369, 41.01562, 27.83203, 1.71756, -0.24427, 3.21374, 50.85000, -4.35000, 54.60000, 33.15742, 78,3.90707,0.07367,0.00834,0,20, 
2346107, 1,28.39078,27533,31.14330,29.40800,711.22614,27.08677,27548,34.68660,52.73200,709.88916,-1015.62490, 41.99218, 40.52734, -4.03817, 1.20611, -1.83206, 48.45000, -4.20000, 53.40000, 32.77404, 78,3.90138,0.07357,0.00833,0,20, 
2347853, 0,28.39078,27534,31.13188,29.28500,711.22614,27.08677,27547,34.61598,52.86600,709.88916,-990.23431, 43.45703, 32.22656, -0.00763, 1.45038, -2.72519, 48.75000, -3.75000, 55.80000, 33.34912, 78,3.91527,0.07383,0.00836,0,20, 
2349600, 1,28.39016,27534,31.10897,29.38800,711.13629,27.08771,27549,34.59254,52.56500,709.88916,-980.95697, 35.64453, 25.87890, 0.92366, 1.03817, -2.58015, 50.25000, -4.20000, 54.00000, 32.96574, 78,3.90955,0.07372,0.00835,0,20, 
2351346, 0,28.39078,27535,31.08620,29.55400,711.04645,27.08771,27548,34.55137,52.43200,709.97900,-988.28119, 45.41015, 20.99609, -0.81679, 2.99237, -4.80153, 49.50000, -4.95000, 54.75000, 33.10950, 78,3.90386,0.07361,0.00834,0,20, 
2353089, 0,28.39016,27534,31.08614,29.45000,711.13629,27.08928,27548,34.53388,52.13600,709.88916,-1001.46480, 51.26953, 21.48437, -2.16794, 2.83206, -1.78626, 47.85000, -3.60000, 54.90000, 33.06158, 78,3.91776,0.07388,0.00836,0,20, 
2354837, 0,28.38952,27535,31.06325,29.42900,711.13629,27.08991,27548,34.49866,52.16900,709.97900,-999.51166, 44.43359, 9.27734, 0.35878, -1.35878, 1.67939, 49.95000, -5.70000, 53.40000, 33.06158, 78,3.91205,0.07377,0.00835,0,20, 
2356582, 0,28.39110,27534,31.04056,29.51200,711.13629,27.08928,27548,34.43395,52.66500,709.97900,-997.55853, 27.34375, 32.22656, -2.00763, 3.97710, 0.78626, 49.80000, -4.35000, 53.55000, 32.77404, 79,3.95642,0.07460,0.00839,0,20, 
2358330, 0,28.39110,27534,31.02344,29.40800,711.13629,27.09022,27549,34.32243,53.00100,709.79932,-992.18744, 43.45703, 20.01953, 3.14504, 2.93893, -0.25954, 49.80000, -4.35000, 53.55000, 33.06158, 79,3.95067,0.07450,0.00838,0,20, 
2360073, 1,28.39331,27534,31.00652,29.40800,711.13629,27.09022,27549,34.23437,53.23800,709.79932,-995.11713, 36.13281, 20.99609, 2.03817, 0.33588, 2.35115, 49.35000, -3.60000, 54.60000, 33.15742, 78,3.91454,0.07381,0.00836,0,20, 
2361821, 0,28.39268,27534,30.99504,29.51200,711.13629,27.09117,27549,34.17579,53.06800,709.79932,-998.04681, 30.76172, 36.13281, 0.67176, 2.54962, 0.48855, 49.95000, -5.25000, 55.50000, 33.15742, 78,3.90883,0.07371,0.00835,0,20, 
2363566, 0,28.39268,27534,30.97222,29.63800,711.13629,27.09117,27549,34.13472,52.86600,709.88916,-1018.06630, 54.19921, 36.62109, -1.46565, 2.14504, -2.34351, 49.80000, -5.40000, 52.80000, 33.06158, 78,3.90314,0.07360,0.00833,0,20, 
2365312, 0,28.39426,27534,30.95526,29.65900,711.13629,27.09211,27548,34.11722,52.90000,709.97900,-994.14056, 63.96484, 18.55469, 1.54962, 0.33588, 0.51908, 49.95000, -3.00000, 52.65000, 33.30119, 78,3.91704,0.07386,0.00836,0,20, 
2367056, 0,28.39426,27534,30.94955,29.55400,711.22614,27.09179,27547,34.09373,53.06800,709.97900,-1005.85930, 51.26953, 41.50390, -1.71756, 4.28244, 1.55725, 50.85000, -4.65000, 53.55000, 33.10950, 78,3.91133,0.07375,0.00835,0,20, 
2368802, 0,28.39426,27533,30.92673,29.57500,711.13629,27.08896,27548,34.00555,53.82400,709.88916,-1004.88280, 18.55469, 25.87890, 3.14504, 0.43511, 3.77863, 49.05000, -3.90000, 53.85000, 33.06158, 78,3.90563,0.07365,0.00834,0,20, 
2370547, 0,28.39395,27534,30.90390,29.57500,711.13629,27.08834,27548,33.88834,54.53100,709.97900,-994.14056, 55.66406, 42.48046, 1.41221, 0.30534, 0.50382, 49.95000, -4.95000, 54.75000, 33.10950, 78,3.91955,0.07391,0.00837,0,20, 
2372293, 0,28.39584,27535,30.89837,29.53300,711.13629,27.08896,27549,33.77719,54.71000,709.88916,-1002.92960, 45.41015, 30.76172, 1.14504, 0.55725, 0.60305, 48.45000, -4.20000, 53.40000, 32.96574, 78,3.91382,0.07380,0.00836,0,20, 
2374041, 1,28.39553,27535,30.86983,29.63800,711.04645,27.08802,27549,33.69521,54.78200,709.88916,-1013.18350, 69.33594, 25.87890, 1.91603, 0.83969, 1.02290, 50.10000, -5.10000, 52.35000, 33.10950, 78,3.90812,0.07369,0.00834,0,20, 
2375786, 0,28.39553,27535,30.85273,29.53300,711.04645,27.08834,27549,33.64262,54.74600,709.88916,-994.62885, 43.45703, 22.94922, -0.45038, 2.87023, 0.70229, 49.35000, -3.90000, 54.90000, 33.25327, 78,3.90242,0.07359,0.00833,0,20, 
2377534, 0,28.39584,27535,30.85276,29.42900,711.13629,27.08834,27548,33.60170,54.74600,709.79932,-986.81635, 44.43359, 45.41015, -2.35115, 2.99237, -3.05344, 50.25000, -5.70000, 53.70000, 33.34912, 78,3.91632,0.07385,0.00836,0,20, 
2379277, 0,28.39647,27535,30.83572,29.63800,711.13629,27.08802,27548,33.51987,55.40300,709.79932,-977.53900, 32.22656, 36.62109, 0.04580, -1.46565, 1.32824, 49.35000, -5.85000, 54.30000, 32.91781, 78,3.91060,0.07374,0.00835,0,20, 
2381023, 0,28.39837,27534,30.83018,29.51200,711.13629,27.08771,27549,33.46729,55.32900,709.79932,-1011.23040, 50.78125, 37.59766, -1.96183, 1.25191, -3.17557, 49.05000, -5.10000, 54.90000, 33.06158, 78,3.90491,0.07363,0.00834,0,20, 
2382768, 0,28.39932,27534,30.81887,29.55400,711.13629,27.08677,27549,33.44385,55.40300,709.88916,-999.02338, 43.45703, 33.69141, 2.86260, -1.79389, -1.90840, 50.25000, -5.25000, 55.50000, 33.10950, 78,3.91883,0.07390,0.00837,0,20, 
