millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
3553497, 22,-10.80262,4828,1.11764,271.47198,19498.04700,-25.21358,4718,0.57845,8338.55660,19606.87900,-1035.15630, 19.04297, -32.71484, 4.21374, -16.58779, -9.76336, 30.60000, 1.80000, 0.30000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3555244, 27,-10.79883,4813,1.11374,268.36401,19513.75400,-25.19321,4700,0.46081,8678.62990,19624.88100,-1009.76560, -72.26563, 32.22656, 4.59542, 10.51908, -4.80916, 25.35000, -12.75000, -10.35000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3556994, 23,-10.79630,4796,1.11766,268.80399,19529.49800,-25.18036,4683,0.30933,7676.76710,19642.94100,-874.02338, -103.51562, -14.64844, 8.62595, 11.02290, 18.08397, 21.75000, -20.55000, -3.15000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3558745, 64,-10.79598,4780,1.11374,271.02399,19545.28900,-25.17566,4666,0.48358,7435.35990,19658.03700,-850.09760, 214.84373, 85.93749, -26.92366, 2.00763, 4.74046, 24.75000, 15.15000, -16.95000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3560492, 32,-10.79693,4765,1.11374,270.13101,19560.12700,-25.16688,4653,0.52912,8364.78030,19670.14100,-1090.82030, 219.23827, -67.38281, -41.31298, 11.16794, -29.58015, 26.55000, 16.80000, -12.60000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3562242, 30,-10.79883,4752,1.10982,269.46600,19572.03100,-25.15528,4641,0.40020,8735.63180,19682.26600,-1027.34380, 202.14842, 134.27734, -219.25954, -11.83969, 10.04580, 17.40000, 18.60000, 39.15000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3563988, 181,-10.79883,4741,1.10982,268.80399,19581.96700,-25.14650,4630,0.07907,8601.45610,19694.42400,-1124.51170, -75.19531, 16.60156, 72.77100, -5.32061, 23.00000, 16.65000, -1.50000, -26.10000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3565736, 28,-10.79914,4730,1.09808,269.02399,19591.92000,-25.14431,4618,0.43810,8391.16700,19705.58400,-1086.42580, -127.92968, 232.42186, 21.90840, 9.08397, -18.41985, 22.20000, 0.00000, 34.80000, -8.15207, 0,0.00000,0.00000,0.00000,1,20, 
3567481, 19,-10.80041,4719,1.10199,269.68701,19603.88700,-25.13271,4607,0.54814,7887.32420,19714.73400,-1097.65630, -126.95312, -190.42967, -9.54962, 14.71756, 20.51145, 29.70000, 13.80000, 17.85000, -7.67284, 0,0.00000,0.00000,0.00000,1,20, 
3569231, 27,-10.79346,4707,1.10201,266.18701,19615.87500,-25.11986,4597,0.43433,8103.57910,19727.97500,-879.39447, 181.64061, -78.61328, 157.98473, 14.95420, 0.57252, 13.80000, 13.50000, -28.50000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3570977, 29,-10.78398,4695,1.10595,265.75601,19628.89300,-25.11704,4583,0.06024,8128.34080,19742.27300,-1100.09770, 34.17969, -232.91014, -250.13741, -5.06870, -13.00763, 11.10000, 46.20000, 6.90000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3572728, 44,-10.78240,4682,1.10204,266.18701,19640.93400,-25.11014,4570,0.46467,7665.70610,19753.52900,-1192.38280, 89.35546, 167.96873, -54.70229, -1.89313, -29.21374, 25.35000, 21.90000, 26.25000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3574473, 19,-10.78209,4669,1.09813,266.83600,19654.00800,-25.08820,4559,0.64322,6700.25200,19765.83200,-945.31244, -29.29687, 196.77733, 54.34351, 10.41985, 2.94656, 29.40000, 21.45000, 12.75000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3576223, 21,-10.78114,4656,1.09030,267.27100,19668.11900,-25.05623,4546,0.49887,6523.60500,19780.21900,-1031.25000, -56.64062, -206.54295, -43.79389, 39.69466, -22.44275, 16.80000, 3.15000, -28.05000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3577970, 34,-10.77861,4641,1.09031,264.89700,19682.26600,-25.04118,4530,0.06401,6738.44090,19797.74200,-896.97260, 87.40234, 249.99998, -154.06870, 29.77099, -9.21374, 4.35000, -7.50000, 47.85000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3579720, 200,-10.77893,4628,1.09031,265.75601,19697.46500,-25.04087,4516,0.43060,7292.66600,19810.14300,-1461.91390, 75.19531, -58.10546, -98.86259, -10.51145, -35.13741, 27.90000, 22.20000, 17.25000, -7.62491, 0,0.00000,0.00000,0.00000,1,20, 
3581468, 23,-10.78082,4614,1.09030,265.32599,19710.66600,-25.02237,4504,0.64330,6125.50290,19821.52700,-809.08197, 340.82028, 74.70703, -183.61832, 5.25954, 4.61832, 21.60000, 35.25000, -4.05000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3583222, 22,-10.77640,4601,1.08640,265.11099,19724.91800,-24.98664,4492,0.57489,6904.60690,19835.02000,-1276.85550, -694.82416, 130.37109, 199.24428, 24.16031, -47.25954, 20.85000, -3.90000, -20.85000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3584969, 75,-10.76914,4587,1.08642,264.47000,19738.18600,-24.96940,4477,0.06779,6886.73100,19850.62500,-729.98041, -145.99609, 3.90625, 189.35115, -8.83206, 2.54198, -4.20000, 24.90000, 46.95000, -8.05622, 0,0.00000,0.00000,0.00000,1,20, 
3586719, 36,-10.76630,4573,1.07860,263.62000,19752.50400,-24.96846,4464,0.10926,7088.60790,19865.22500,-1415.52720, 142.08984, -402.34372, -30.93130, -19.46565, -10.80153, 23.40000, 25.65000, -13.95000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3588466, 33,-10.76693,4560,1.07469,263.83200,19765.83200,-24.95404,4452,0.65860,6592.31690,19875.67800,-842.77338, 121.58202, 102.05077, 179.22900, -8.83206, 0.31298, 27.75000, 18.60000, 21.30000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3590213, 26,-10.76693,4546,1.07078,263.83200,19781.24800,-24.92144,4440,0.65864,7616.32080,19890.34600,-1380.85930, -65.91797, 87.89062, 42.07634, -12.06870, 33.33588, 31.80000, 9.90000, 12.30000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3592000, 26,-10.76693,4531,1.07469,262.77600,19796.70900,-24.89950,4423,0.45727,7958.11380,19909.25600,-1081.05470, 284.17969, 50.29296, 227.49619, -27.42748, 1.85496, 9.75000, -2.10000, 46.20000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3593747, 47,-10.76567,4515,1.06687,262.77600,19814.27900,-24.89323,4406,0.07911,8280.15530,19929.28700,-1036.62110, -14.64844, 494.62888, 236.54199, 23.10687, 4.54962, 3.60000, 14.40000, 48.30000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3595497, 35,-10.76630,4498,1.07469,262.56601,19831.90400,-24.88790,4386,0.41935,9212.12110,19948.32800,-1064.94140, 342.28513, 24.90234, 27.28244, 13.61832, 22.08397, 28.80000, -4.20000, 16.20000, -8.00830, 0,0.00000,0.00000,0.00000,1,20, 
3597244, 36,-10.76977,4481,1.07077,260.06799,19848.53900,-24.87662,4370,0.59022,10240.61600,19965.30500,-1027.34380, 138.67188, 81.05468, -104.27481, 2.41985, -0.60305, 31.20000, 15.45000, 8.85000, -8.19999, 0,0.00000,0.00000,0.00000,1,20, 
3598992, 23,-10.77103,4464,1.06686,262.77600,19868.35900,-24.84652,4353,0.60166,8404.42380,19983.39800,-1102.53910, 107.91015, 19.53125, 116.00000, 4.47328, -13.77099, 27.75000, 1.50000, -9.75000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3600740, 30,-10.76977,4447,1.07077,262.77600,19886.15000,-24.81486,4335,0.46493,8424.38570,20004.76200,-1065.91800, 74.70703, 35.15625, -168.50381, 16.06870, 6.38168, 18.30000, 33.30000, 26.25000, -8.19999, 0,0.00000,0.00000,0.00000,1,20, 
3602490, 32,-10.76977,4427,1.06295,263.83200,19907.15000,-24.80797,4315,0.37014,10320.07800,20026.20300,-1010.25380, -183.59373, 11.71875, -83.87786, 2.04580, 8.45802, 22.35000, -20.70000, 7.05000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3604237, 28,-10.77167,4408,1.05903,263.62000,19928.22900,-24.80483,4295,0.49910,11259.25800,20047.72500,-926.75775, -120.11718, -42.96875, -90.81680, 17.87023, -13.24428, 30.90000, 18.45000, 9.90000, -8.15207, 0,0.00000,0.00000,0.00000,1,20, 
3605992, 30,-10.77388,4388,1.05512,261.93701,19948.32800,-24.78415,4276,0.59793,10935.25200,20066.08000,-1053.71090, -48.33984, 94.23827, 56.27481, -5.32061, -8.63359, 30.60000, -1.50000, 12.30000, -8.19999, 0,0.00000,0.00000,0.00000,1,20, 
3607739, 32,-10.76377,4369,1.05514,261.72800,19967.43200,-24.76377,4258,0.50294,10791.07500,20085.58400,-1068.35940, -89.35546, 73.73047, 20.27481, 5.22137, 11.80916, 20.25000, 30.90000, 24.60000, -8.19999, 0,0.00000,0.00000,0.00000,1,20, 
3609488, 26,-10.75082,4351,1.05908,262.77600,19985.53300,-24.74810,4240,0.40809,9842.73830,20106.24400,-898.92572, 359.86325, 18.06641, 76.98473, 2.06870, -18.04580, 20.10000, 38.70000, 6.30000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3611235, 33,-10.74608,4334,1.05910,262.98700,20004.76200,-24.74340,4222,0.57896,11809.10100,20123.70100,-904.29681, -156.73828, -155.27344, -181.25191, 14.41985, -8.66412, 31.05000, 6.00000, 15.60000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3612985, 27,-10.74514,4317,1.04346,261.93701,20021.90600,-24.72898,4208,0.62462,11164.74300,20139.01600,-1063.96480, 131.34766, 139.64844, -77.90839, -14.68702, 14.97710, 28.05000, 7.95000, 25.05000, -8.05622, 0,0.00000,0.00000,0.00000,1,20, 
3614732, 25,-10.74072,4302,1.05129,259.45099,20038.02700,-24.70986,4193,0.46502,10441.60900,20156.57000,-1041.01560, 39.06250, -88.37890, -87.63359, -14.95420, 2.44275, 17.10000, 11.70000, 40.95000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3616482, 96,-10.73408,4287,1.05130,263.62000,20054.19500,-24.69983,4177,0.16971,7710.14500,20173.08000,-851.56244, 13.67187, -214.84373, -115.66412, -6.63359, -11.61832, 14.70000, 21.30000, -27.90000, -8.05622, 0,0.00000,0.00000,0.00000,1,20, 
3618229, 36,-10.73187,4272,1.04740,260.68799,20069.32800,-24.70108,4162,0.52199,9196.19730,20188.53100,-894.53119, -169.43358, 198.24217, -1.12214, -10.06107, -15.87786, 29.25000, 17.55000, 11.85000, -8.29583, 0,0.00000,0.00000,0.00000,1,20, 
3619979, 23,-10.73092,4258,1.04349,262.98700,20084.50000,-24.68478,4151,0.62848,8391.16700,20199.59200,-1139.16020, 129.39453, 125.97655, -57.62595, -8.06870, 5.48092, 28.95000, 10.80000, 20.40000, -8.00830, 0,0.00000,0.00000,0.00000,1,20, 
3621726, 28,-10.72903,4246,1.04350,260.68799,20097.53700,-24.65845,4140,0.47646,8397.79000,20212.89600,-1142.57810, -46.38671, -156.25000, -49.35115, -15.20611, -4.45802, 16.65000, -10.95000, 37.65000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3623471, 204,-10.72366,4234,1.03960,258.22601,20110.60000,-24.64591,4127,0.09801,5990.99120,20227.34200,-1047.85160, -173.82811, 260.74219, 25.17557, 1.81679, 20.75573, 16.05000, -27.60000, 20.10000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3625222, 169,-10.72208,4222,1.03960,259.65701,20123.70100,-24.63996,4114,0.51445,7272.72710,20244.05900,-1254.39450, 101.56249, -47.85156, -153.51144, -4.06870, 21.06107, 31.35000, 2.55000, 0.30000, -8.15207, 0,0.00000,0.00000,0.00000,1,20, 
3626967, 23,-10.72303,4208,1.03569,260.68799,20140.10900,-24.63055,4100,0.63616,8822.55370,20259.70300,-945.80072, 142.08984, -168.94530, -55.87786, -3.30534, -8.75572, 29.85000, -5.70000, 6.15000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3628719, 30,-10.72366,4193,1.03569,258.63300,20157.67000,-24.60171,4085,0.59053,7981.99510,20277.63700,-1071.28910, 56.15234, -37.10938, -30.64886, -1.56489, -25.00763, 25.80000, -4.20000, -13.35000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3630466, 30,-10.71956,4177,1.03179,258.63300,20174.18200,-24.57883,4067,0.36651,8431.06150,20296.76000,-924.80463, -16.11328, 58.59375, -52.90076, 9.61832, -1.41985, 17.70000, -1.05000, -24.60000, -8.05622, 0,0.00000,0.00000,0.00000,1,20, 
3632225, 31,-10.71766,4161,1.03179,258.63300,20192.95100,-24.58416,4049,0.41201,10629.37100,20319.33200,-966.79681, 173.82811, -39.55078, -57.96947, -0.18321, -17.52672, 25.35000, 31.05000, 3.45000, -8.39168, 0,0.00000,0.00000,0.00000,1,20, 
3633972, 32,-10.71513,4143,1.02789,258.63300,20211.78700,-24.57726,4030,0.58675,10835.03000,20337.45900,-751.46478, 201.66014, -46.38671, -139.19847, 17.00763, 1.10687, 31.95000, 7.05000, 2.70000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3635720, 27,-10.70882,4128,1.02791,257.82001,20228.45700,-24.55313,4016,0.58678,10545.09400,20353.36700,-1047.85160, 87.40234, 194.82420, 245.50381, -31.39695, -4.29008, 24.30000, -7.20000, 26.10000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3637466, 28,-10.70029,4114,1.02011,258.83701,20244.05900,-24.54247,4001,0.35517,10824.00900,20370.45700,-805.17572, -53.71093, -6.34766, 122.42748, -7.37405, 3.27481, 12.90000, -0.75000, 42.75000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3639216, 69,-10.69745,4100,1.02402,258.63300,20258.58600,-24.53526,3989,0.36275,9628.96000,20384.17000,-1029.78520, 242.18748, -327.14841, 10.44275, -13.61069, -18.89313, 23.10000, 31.80000, 16.80000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3641000, 25,-10.69713,4088,1.02011,257.82001,20269.78700,-24.52774,3978,0.56778,7083.88920,20393.32800,-1055.66410, -326.17184, 98.63280, -103.67939, 10.19084, 1.45038, 27.75000, 3.75000, 26.40000, -8.00830, 0,0.00000,0.00000,0.00000,1,20, 
3642750, 26,-10.69524,4079,1.02794,255.61099,20279.88500,-24.51018,3970,0.56020,6679.22120,20402.50600,-1251.95310, -197.75389, 145.01953, -57.75573, 9.48855, -6.49618, 27.75000, -0.75000, -13.80000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3644497, 28,-10.68955,4070,1.02404,256.01001,20290.00200,-24.49796,3962,0.40449,7840.82520,20412.84200,-957.03119, 116.21093, 155.76172, -43.25191, 7.00000, 9.84733, 12.30000, 44.85000, 2.25000, -8.29583, 0,0.00000,0.00000,0.00000,1,20, 
3646247, 33,-10.68450,4061,1.01233,253.43900,20300.13900,-24.50109,3951,0.20757,9292.57620,20425.51000,-963.37885, 155.76172, 83.49609, -59.41985, 18.00000, -16.96947, 16.05000, 10.80000, 40.50000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3647992, 38,-10.68229,4052,1.01624,253.63499,20311.42200,-24.49827,3942,0.54500,8851.91310,20435.89100,-940.42963, -6.83594, -112.30468, -91.73283, 2.59542, 12.93130, 28.50000, 1.80000, -11.25000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3649743, 32,-10.68039,4041,1.01234,254.02800,20323.85700,-24.48009,3933,0.68205,8888.88870,20445.13700,-987.79291, 297.36328, -72.75391, 84.36641, -8.09160, -6.57252, 30.60000, 7.95000, -1.80000, -7.76868, 0,0.00000,0.00000,0.00000,1,20, 
3651490, 33,-10.67724,4031,1.01234,253.63499,20335.18800,-24.44687,3925,0.54125,5865.49120,20455.55700,-1208.98440, -123.53515, 210.93748, -25.57252, -18.74046, -25.76336, 19.95000, -19.05000, 27.15000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3653239, 193,-10.67250,4022,1.00454,253.43900,20345.40600,-24.42649,3913,0.12070,4720.49710,20470.63900,-915.03900, 49.80468, -20.50781, -38.65649, 5.63359, 6.25954, 6.60000, -23.55000, -19.50000, -7.76868, 0,0.00000,0.00000,0.00000,1,20, 
3654989, 25,-10.66808,4011,1.00455,253.04800,20356.78100,-24.42210,3902,0.29842,5846.15380,20481.10500,-1219.72660, 47.85156, 204.58983, 195.35115, 22.66412, 4.34351, 25.35000, 3.15000, 29.10000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3656736, 30,-10.66429,4002,1.00065,253.63499,20367.03500,-24.40988,3895,0.67833,6175.27590,20488.09400,-872.55853, -163.57420, -8.30078, 182.78625, -4.06870, -5.93893, 30.90000, -3.90000, 6.30000, -8.29583, 0,0.00000,0.00000,0.00000,1,20, 
3658484, 21,-10.65892,3993,1.00848,251.88300,20378.45300,-24.37351,3887,0.67838,7169.81200,20498.59200,-1079.58980, 154.78516, 114.74609, 74.95420, 0.34351, -32.04580, 28.50000, -3.30000, -6.90000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3660231, 41,-10.65229,3983,1.00068,250.72800,20388.75000,-24.34624,3877,0.20385,6307.05320,20513.79300,-890.13666, -89.84374, 142.57813, 44.03817, -11.66412, -4.30534, 1.05000, -16.80000, 45.00000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3661979, 200,-10.64692,3974,1.00460,250.53600,20397.91800,-24.33464,3865,0.12449,5884.95610,20525.51200,-1245.60550, -121.58202, -2.44141, 116.76336, -30.13741, -13.86260, 19.35000, 24.15000, -20.85000, -7.76868, 0,0.00000,0.00000,0.00000,1,20, 
3663724, 33,-10.64502,3965,0.99679,247.51300,20408.24800,-24.31835,3856,0.62130,5944.13380,20533.73000,-1046.87500, 6.34766, -11.71875, -51.17557, -6.11450, 16.83206, 30.60000, 13.35000, 6.90000, -7.76868, 0,0.00000,0.00000,0.00000,1,20, 
3665474, 21,-10.64408,3957,1.00070,247.88699,20419.75200,-24.28104,3849,0.70900,5588.23490,20543.14100,-1183.10550, 272.46094, -179.68748, 111.64122, -20.04580, -28.19084, 31.65000, -0.90000, 3.00000, -8.29583, 0,0.00000,0.00000,0.00000,1,20, 
3667221, 34,-10.64092,3946,0.99289,248.07401,20431.27500,-24.24562,3839,0.41987,5434.11720,20558.46100,-1149.41410, -142.57813, -5.85937, -104.06107, 4.26718, -16.90076, 10.05000, -29.85000, -8.10000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3668971, 30,-10.63460,3934,0.99681,254.02800,20448.60700,-24.23026,3824,0.13207,6344.66310,20576.19300,-1070.31250, 228.51561, -92.28515, 5.15267, -3.29008, -25.54962, 8.85000, 47.25000, -1.35000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3670718, 34,-10.63050,3919,0.99682,250.34500,20463.67400,-24.22556,3811,0.53007,7567.56690,20591.60500,-1279.29690, -68.84766, 311.52344, -34.81680, -41.61832, -8.38168, 30.45000, 15.45000, 10.35000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3672466, 17,-10.62702,3907,0.99292,252.27000,20478.77700,-24.19672,3799,0.70912,7899.03520,20603.49000,-833.00775, 180.66405, -41.50390, -98.70229, 8.83969, -21.98473, 24.15000, 7.80000, -19.65000, -8.15207, 0,0.00000,0.00000,0.00000,1,20, 
3674213, 29,-10.62165,3893,0.98903,251.88300,20495.09000,-24.16130,3785,0.59864,8874.06150,20623.75200,-1531.73820, -93.26171, 388.18356, 33.90840, -45.07634, -6.27481, 18.00000, -21.75000, 24.60000, -7.76868, 0,0.00000,0.00000,0.00000,1,20, 
3675968, 204,-10.61502,3879,0.98904,253.04800,20512.62300,-24.14344,3767,0.14343,9576.95700,20645.28900,-655.27338, -59.08203, 111.32812, -19.82443, 10.58779, 13.61069, -6.00000, 22.65000, 49.95000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3677712, 162,-10.61091,3863,0.98123,251.49699,20532.55500,-24.13654,3751,0.15099,10868.23400,20664.50000,-1186.52340, 422.85153, -329.58981, 105.19084, 1.24427, -44.71756, 22.65000, 25.65000, 27.30000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3679462, 26,-10.61155,3846,0.98123,254.81700,20550.20500,-24.12369,3737,0.63677,10410.95900,20680.16000,-669.43353, 56.64062, 40.03906, -153.30534, 0.23664, -11.91603, 13.80000, 1.20000, 44.85000, -8.05622, 0,0.00000,0.00000,0.00000,1,20, 
3681209, 16,-10.60965,3830,0.98124,248.82700,20570.27300,-24.10143,3722,0.61394,11428.57200,20697.07400,-1483.39830, 167.96873, 542.48047, 15.45038, 48.09160, 10.25954, 17.55000, 39.45000, 14.25000, -8.39168, 0,0.00000,0.00000,0.00000,1,20, 
3682956, 29,-10.60365,3816,0.98125,251.30400,20583.30100,-24.08168,3709,0.31756,11404.07300,20715.25000,-1212.40230, 41.50390, -307.61719, 83.90839, 18.35114, 15.54962, 3.00000, 51.30000, 9.90000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3684700, 29,-10.59733,3804,0.97345,246.95399,20599.92400,-24.06883,3694,0.16235,10250.48200,20732.27500,-937.01166, 129.39453, 7.81250, -250.13741, -3.20611, -25.80916, 3.60000, 46.20000, -10.80000, -8.15207, 0,0.00000,0.00000,0.00000,1,20, 
3686445, 103,-10.59607,3793,0.97345,248.82700,20611.82000,-24.05849,3684,0.57971,9916.12300,20740.80100,-1192.87110, -416.01559, 548.82813, 250.12978, -38.78626, -26.67175, 27.75000, 2.25000, 25.65000, -8.19999, 0,0.00000,0.00000,0.00000,1,20, 
3688195, 15,-10.59102,3783,0.97737,250.92000,20622.55900,-24.03655,3675,0.63307,8721.31150,20753.01200,-920.41010, -7.81250, 111.32812, 20.92366, -34.82443, 23.57252, 19.20000, -26.25000, 5.70000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3689942, 33,-10.57333,3774,0.96960,245.84399,20632.11700,-24.00896,3667,0.54551,7440.56010,20761.57400,-1520.50770, -149.90234, 125.48827, 240.01527, 25.48092, -19.00763, 18.45000, 31.65000, -15.90000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3691692, 29,-10.56512,3766,0.97353,249.01500,20644.08800,-23.99548,3656,0.16238,7363.32080,20777.50800,-778.80853, -26.85547, 381.83591, 250.12978, 6.47328, 0.88550, 2.70000, -16.20000, 45.90000, -8.19999, 0,0.00000,0.00000,0.00000,1,20, 
3693473, 82,-10.56228,3755,0.96572,243.65300,20657.28900,-23.99015,3645,0.47707,7846.60690,20787.34000,-1145.50780, -60.05859, -283.20313, -22.95420, 41.46565, -19.91603, 28.05000, -6.75000, 14.85000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3695224, 35,-10.55975,3745,0.96963,241.85699,20668.10900,-23.97385,3637,0.61409,8345.09770,20798.41800,-859.86322, -50.29296, -57.12890, -42.25191, 3.52672, -0.09160, 15.45000, -15.90000, 34.80000, -8.00830, 0,0.00000,0.00000,0.00000,1,20, 
3696971, 25,-10.55659,3735,0.96964,246.39700,20678.95700,-23.94972,3630,0.57222,8424.38570,20807.05100,-1338.86710, 154.29688, 47.85156, 250.12978, -42.36641, -26.72519, 21.00000, -6.00000, -18.45000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3698721, 136,-10.55217,3727,0.96183,242.93100,20689.81800,-23.93028,3622,0.40113,8165.77100,20819.40600,-952.14838, -2.92969, -116.21093, -58.74046, 3.82443, -4.89313, 13.05000, 23.85000, -28.05000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3700468, 33,-10.55028,3717,0.95793,242.03500,20701.91400,-23.91492,3611,0.51517,7327.82420,20831.79100,-1083.00780, -214.84373, 152.34375, -22.81679, 21.27481, 32.70992, 27.45000, -12.30000, 1.20000, -7.76868, 0,0.00000,0.00000,0.00000,1,20, 
3702222, 22,-10.54964,3708,0.95403,245.84399,20712.82800,-23.90019,3602,0.62561,8018.08590,20841.71700,-982.91010, 269.53125, 14.16016, 229.45801, -3.82443, 32.31298, 10.80000, 44.85000, -3.75000, -8.05622, 0,0.00000,0.00000,0.00000,1,20, 
3703969, 34,-10.54807,3698,0.96184,243.29100,20727.40400,-23.88169,3592,0.43536,7881.48100,20856.64100,-1116.21090, 308.59375, -66.89453, -137.93893, 18.46565, -26.93130, 6.90000, 38.55000, -20.25000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3705719, 34,-10.54554,3687,0.96966,244.01500,20738.36500,-23.86414,3582,0.46578,7302.67680,20866.61500,-1360.83970, 46.87500, -52.73437, -107.02290, 41.16794, 3.21374, 20.25000, 38.10000, 8.70000, -7.76868, 0,0.00000,0.00000,0.00000,1,20, 
3707466, 32,-10.54238,3678,0.96186,243.29100,20749.34600,-23.84345,3573,0.54568,6860.08980,20879.10400,-860.35150, 39.55078, 284.17969, 59.74046, 14.45038, 18.18321, 25.05000, -5.70000, 28.65000, -7.96037, 0,0.00000,0.00000,0.00000,1,20, 
3709216, 25,-10.54049,3668,0.95405,243.65300,20761.57400,-23.81838,3565,0.67529,7503.52590,20889.11700,-1168.45700, -234.37498, 353.51559, -23.66412, -39.83969, -18.30534, 19.95000, -7.50000, 33.75000, -7.81661, 0,0.00000,0.00000,0.00000,1,20, 
3710963, 63,-10.52754,3659,0.95798,240.79201,20773.82600,-23.79581,3554,0.27224,6654.15920,20902.91200,-1066.40630, 126.46484, -111.32812, -20.17557, -19.61069, -0.53435, 4.20000, -29.10000, -15.00000, -8.29583, 0,0.00000,0.00000,0.00000,1,20, 
3712713, 61,-10.51048,3650,0.95411,242.75101,20783.65000,-23.78358,3545,0.34051,6083.47610,20912.96700,-1283.69140, 247.55858, 219.23827, 44.28244, 29.07634, 12.29771, 22.65000, 18.45000, 31.65000, -8.00830, 0,0.00000,0.00000,0.00000,1,20, 
3714460, 30,-10.50259,3642,0.95413,240.43900,20793.49400,-23.77449,3537,0.67916,6375.07420,20921.78100,-958.98431, 47.85156, 302.73438, -108.87786, 9.00763, 6.33588, 31.05000, 1.50000, 15.60000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3716207, 14,-10.49817,3634,0.95805,239.21201,20803.35200,-23.74377,3531,0.72883,7332.87400,20931.87100,-1200.68360, -40.03906, -4.88281, 127.65649, 12.76336, -34.69466, 25.05000, -8.70000, -10.50000, -8.05622, 0,0.00000,0.00000,0.00000,1,20, 
3717957, 90,-10.49248,3624,0.95416,240.26300,20815.69700,-23.71274,3520,0.25713,6523.60500,20947.04100,-777.83197, -84.47265, 12.69531, -155.45038, 9.30534, -14.92366, -2.70000, -19.65000, -28.80000, -7.86453, 0,0.00000,0.00000,0.00000,1,20, 
3719704, 31,-10.48711,3615,0.95807,240.26300,20826.83400,-23.69738,3509,0.18896,6725.66410,20958.44500,-1309.08190, -198.73045, 247.55858, -28.80916, 15.93893, 30.87023, 16.65000, -25.50000, 21.30000, -7.76868, 0,0.00000,0.00000,0.00000,1,20, 
