958281, 0,27.58163,27607,27.01359,105.75000,704.71820,26.91082,27616,28.95045,132.78700,703.73798,-22.46094, -4.88281, 1028.80860, -1.35115, 3.87786, -1.34351, 28.05000, -20.55000, 62.40000, 32.24689, 73,4.57261,0.08622,0.01009,0,22, 
960022, 0,27.58258,27605,26.96383,107.38400,704.80804,26.91208,27616,28.88267,132.89301,703.64813,-12.69531, 5.85937, 1029.29690, 0.17557, 0.54962, 1.88550, 25.80000, -18.60000, 62.70000, 32.39066, 74,4.62683,0.08725,0.01014,0,22, 
961765, 0,27.58479,27605,26.90864,107.59100,704.71820,26.91584,27616,28.84906,133.85600,703.73798,-22.94922, -6.34766, 1029.29690, 1.00763, 0.87786, -1.29771, 25.35000, -19.65000, 64.05000, 32.24689, 75,4.68086,0.08826,0.01019,0,21, 
963505, 0,27.58637,27606,26.88110,108.36000,704.62842,26.91740,27616,28.82092,134.28900,703.73798,-6.34766, 4.88281, 1023.92570, -4.02290, 3.09160, -3.45802, 25.05000, -18.60000, 63.90000, 32.24689, 75,4.67240,0.08811,0.01017,0,20, 
965249, 0,27.58732,27607,26.82032,108.14900,704.54120,26.92054,27617,28.82118,133.10600,703.73798,-16.11328, 1.46484, 1015.62490, 2.51145, 0.61069, -0.32061, 28.20000, -19.20000, 62.55000, 32.29482, 75,4.66397,0.08795,0.01016,0,20, 
966988, 0,27.59458,27607,26.80430,108.00900,704.62842,26.92493,27617,28.84415,132.57500,703.73798,-19.53125, -1.95312, 1021.48430, -0.74046, 4.59542, -1.78626, 27.15000, -21.15000, 61.80000, 32.24689, 75,4.65557,0.08779,0.01014,0,20, 
968728, 0,27.60027,27607,26.83793,107.38400,704.54120,26.92933,27617,28.88411,133.96400,703.73798,-18.06641, 5.85937, 1033.69140, -2.12977, 4.01527, -1.29008, 27.45000, -18.90000, 60.75000, 32.29482, 75,4.64719,0.08763,0.01012,0,20, 
970472, 0,27.60154,27608,26.87123,108.14900,704.54120,26.92964,27617,28.90676,134.61501,703.64813,-23.92578, 0.00000, 1030.27340, 0.68702, 1.41221, -0.09160, 26.40000, -19.65000, 61.80000, 32.43858, 75,4.63885,0.08747,0.01010,0,20, 
972212, 1,27.59932,27608,26.84892,109.49800,704.54120,26.92556,27617,28.88379,135.60300,703.64813,-14.16016, 10.74219, 1030.27340, -2.13740, 3.09924, -1.72519, 26.25000, -20.10000, 61.65000, 32.24689, 75,4.63054,0.08732,0.01008,0,20, 
973955, 0,27.59648,27608,26.79338,110.80600,704.62842,26.92368,27617,28.81579,136.27000,703.55829,-3.41797, -8.78906, 1037.59770, -1.78626, 3.43511, -1.09160, 27.45000, -19.65000, 61.80000, 32.05520, 75,4.62226,0.08716,0.01006,0,20, 
975694, 0,27.59426,27607,26.72687,110.95400,704.62842,26.92242,27617,28.74222,136.94299,703.64813,-14.16016, 3.41797, 1049.31640, -1.03053, 2.32061, -1.28244, 26.55000, -20.10000, 62.40000, 32.29482, 75,4.61400,0.08700,0.01005,0,20, 
977438, 0,27.59237,27607,26.66593,110.80600,704.54120,26.91929,27617,28.67417,137.96600,703.64813,-18.06641, 7.81250, 1028.80860, 0.65649, -0.25191, 1.04580, 26.70000, -19.65000, 62.25000, 32.24689, 76,4.66719,0.08801,0.01010,0,20, 
979178, 0,27.58858,27608,26.64354,110.95400,704.54120,26.91615,27617,28.62310,138.54100,703.64813,-8.78906, -2.92969, 1024.41410, -1.83206, 2.77863, -0.35115, 26.40000, -19.95000, 62.25000, 32.39066, 76,4.65888,0.08785,0.01008,0,20, 
980921, 2,27.58479,27607,26.59905,111.39800,704.54120,26.91490,27617,28.59477,137.73801,703.55829,-19.53125, -3.41797, 1031.25000, -2.01527, 4.79389, -0.18321, 25.35000, -19.65000, 62.55000, 32.39066, 76,4.65061,0.08769,0.01006,0,20, 
982662, 0,27.58416,27608,26.59348,110.51300,704.54120,26.91678,27619,28.60057,138.42599,703.55829,1.46484, -5.37109, 1051.75780, -1.48855, 3.70229, -0.52672, 27.75000, -18.30000, 63.45000, 32.58235, 77,4.70344,0.08869,0.01011,0,20, 
984404, 0,27.58163,27608,26.60985,110.58600,704.54120,26.91678,27619,28.61750,137.96600,703.55829,-23.92578, -22.94922, 984.37494, -1.12977, 3.67176, -1.44275, 26.55000, -21.00000, 63.45000, 32.39066, 77,4.69513,0.08853,0.01009,0,20, 
986144, 0,27.57879,27608,26.67039,110.22100,704.54120,26.91866,27618,28.65718,137.05600,703.64813,-23.43750, -1.95312, 1034.17970, 0.12214, -1.25954, -0.41221, 26.70000, -20.40000, 62.55000, 32.43858, 77,4.68683,0.08838,0.01007,0,20, 
987887, 0,27.57373,27607,26.70315,110.14800,704.62842,26.91678,27617,28.68526,137.39600,703.55829,-14.64844, 0.00000, 1024.41410, 1.06107, 1.64122, 1.89313, 27.45000, -20.70000, 63.00000, 32.29482, 77,4.67856,0.08822,0.01005,0,20, 
989628, 2,27.57183,27607,26.72511,111.69600,704.54120,26.91521,27619,28.66818,138.31100,703.55829,-17.08984, 7.81250, 1038.08590, -2.28244, 0.00000, -2.20611, 26.25000, -20.10000, 62.10000, 32.53443, 78,4.73099,0.08921,0.01010,0,20, 
991368, 0,27.57468,27608,26.73638,111.84600,704.45135,26.91302,27618,28.63977,139.12100,703.55829,-18.06641, 15.13672, 1038.57420, 1.42748, 2.00000, -0.56489, 26.10000, -19.95000, 61.20000, 32.24689, 78,4.72267,0.08905,0.01008,0,20, 
993111, 0,27.57468,27608,26.74191,111.62200,704.54120,26.91082,27619,28.65653,138.19600,703.55829,-17.08984, 5.37109, 1034.66800, 2.37405, 0.02290, 0.61069, 27.75000, -21.30000, 62.40000, 32.39066, 78,4.71439,0.08890,0.01007,0,20, 
994850, 0,27.57278,27607,26.73071,111.99600,704.54120,26.90455,27619,28.66166,140.05800,703.47107,-16.60156, 3.90625, 1031.25000, -2.04580, 1.15267, -1.61069, 27.00000, -20.10000, 62.40000, 32.39066, 78,4.70613,0.08874,0.01005,0,20, 
996592, 0,27.56868,27607,26.70275,112.75300,704.54120,26.89796,27619,28.63288,140.77000,703.55829,-13.18359, -9.27734, 1035.15630, 2.57252, -0.87786, -2.39695, 27.00000, -20.55000, 63.15000, 32.10312, 78,4.69791,0.08859,0.01003,0,20, 
998332, 0,27.56330,27608,26.66918,114.06300,704.62842,26.89482,27619,28.59875,141.73000,703.47107,-5.37109, 0.00000, 1033.20310, 0.20611, 3.17557, 1.72519, 27.15000, -18.90000, 62.55000, 32.43858, 78,4.68971,0.08843,0.01001,0,20, 
1000073, 0,27.55635,27607,26.61892,113.67500,704.54120,26.89451,27619,28.54230,141.97200,703.38123,-15.13672, 0.48828, 1043.45700, -1.89313, 2.63359, -1.43511, 27.00000, -20.10000, 62.70000, 32.53443, 79,4.74157,0.08941,0.01006,0,20, 
